task_id,candidate_id,employee_id,milestone,task_type,related_skill_id,planned_at,assigned_at,completed_at,evidence_ref,work_evidence,status,mentor_confirmed,decision_provenance
TASK_EMP_C0220_03,C0220,EMP_C0220,MONTH_6,WORK_TASK,M1_SKILL_03,2027-04-06T16:50:00+09:00,2027-10-03T16:50:00+09:00,2027-10-03T16:50:00+09:00,onboarding_tasks.csv#TASK_EMP_C0220_03/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0220_03"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-03T16:50:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_03"",""task"":""WORK_TASK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0205_01,C0205,EMP_C0205,MONTH_1,ENVIRONMENT_CHECK,,2027-03-18T13:15:00+09:00,2027-04-17T13:15:00+09:00,2027-05-01T13:15:00+09:00,onboarding_tasks.csv#TASK_EMP_C0205_01/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0205_01"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-05-01T13:15:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":"""",""task"":""ENVIRONMENT_CHECK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0205_02,C0205,EMP_C0205,MONTH_3,PIPELINE_REVIEW,,2027-03-18T13:15:00+09:00,2027-06-16T13:15:00+09:00,2027-06-16T13:15:00+09:00,onboarding_tasks.csv#TASK_EMP_C0205_02/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0205_02"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-16T13:15:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":"""",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0205_03,C0205,EMP_C0205,MONTH_6,WORK_TASK,,2027-03-18T13:15:00+09:00,2027-09-14T13:15:00+09:00,2027-09-14T13:15:00+09:00,onboarding_tasks.csv#TASK_EMP_C0205_03/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0205_03"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-14T13:15:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":"""",""task"":""WORK_TASK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0243_01,C0243,EMP_C0243,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_03,2027-03-22T15:50:00+09:00,2027-04-21T15:50:00+09:00,2027-05-05T15:50:00+09:00,onboarding_tasks.csv#TASK_EMP_C0243_01/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0243_01"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-05-05T15:50:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""ENVIRONMENT_CHECK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0243_02,C0243,EMP_C0243,MONTH_3,PIPELINE_REVIEW,M1_SKILL_03,2027-03-22T15:50:00+09:00,2027-06-20T15:50:00+09:00,2027-07-04T15:50:00+09:00,onboarding_tasks.csv#TASK_EMP_C0243_02/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0243_02"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-07-04T15:50:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0243_03,C0243,EMP_C0243,MONTH_6,WORK_TASK,M1_SKILL_03,2027-03-22T15:50:00+09:00,2027-09-18T15:50:00+09:00,2027-10-02T15:50:00+09:00,onboarding_tasks.csv#TASK_EMP_C0243_03/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0243_03"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-02T15:50:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""WORK_TASK"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0243_04,C0243,EMP_C0243,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_05,2027-03-22T15:50:00+09:00,2027-04-21T15:50:00+09:00,2027-04-21T15:50:00+09:00,onboarding_tasks.csv#TASK_EMP_C0243_04/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0243_04"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-21T15:50:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_05"",""task"":""ENVIRONMENT_CHECK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0243_05,C0243,EMP_C0243,MONTH_3,PIPELINE_REVIEW,M1_SKILL_05,2027-03-22T15:50:00+09:00,2027-06-20T15:50:00+09:00,2027-07-04T15:50:00+09:00,onboarding_tasks.csv#TASK_EMP_C0243_05/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0243_05"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-07-04T15:50:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""PIPELINE_REVIEW"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0243_06,C0243,EMP_C0243,MONTH_6,WORK_TASK,M1_SKILL_05,2027-03-22T15:50:00+09:00,2027-09-18T15:50:00+09:00,2027-09-25T15:50:00+09:00,onboarding_tasks.csv#TASK_EMP_C0243_06/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0243_06"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-25T15:50:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""WORK_TASK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0243_07,C0243,EMP_C0243,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_03,2027-03-22T15:50:00+09:00,,,,,PLANNED,false,
TASK_EMP_C0243_08,C0243,EMP_C0243,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_05,2027-03-22T15:50:00+09:00,,,,,PLANNED,false,
TASK_EMP_C0254_01,C0254,EMP_C0254,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_03,2027-03-23T14:35:00+09:00,2027-04-22T14:35:00+09:00,2027-04-22T14:35:00+09:00,onboarding_tasks.csv#TASK_EMP_C0254_01/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0254_01"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-22T14:35:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""ENVIRONMENT_CHECK"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0254_02,C0254,EMP_C0254,MONTH_3,PIPELINE_REVIEW,M1_SKILL_03,2027-03-23T14:35:00+09:00,2027-06-21T14:35:00+09:00,2027-06-21T14:35:00+09:00,onboarding_tasks.csv#TASK_EMP_C0254_02/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0254_02"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-21T14:35:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0254_03,C0254,EMP_C0254,MONTH_6,WORK_TASK,M1_SKILL_03,2027-03-23T14:35:00+09:00,2027-09-19T14:35:00+09:00,2027-09-26T14:35:00+09:00,onboarding_tasks.csv#TASK_EMP_C0254_03/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0254_03"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-26T14:35:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_03"",""task"":""WORK_TASK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0254_04,C0254,EMP_C0254,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_05,2027-03-23T14:35:00+09:00,2027-04-22T14:35:00+09:00,2027-04-29T14:35:00+09:00,onboarding_tasks.csv#TASK_EMP_C0254_04/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0254_04"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-29T14:35:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""ENVIRONMENT_CHECK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0254_05,C0254,EMP_C0254,MONTH_3,PIPELINE_REVIEW,M1_SKILL_05,2027-03-23T14:35:00+09:00,2027-06-21T14:35:00+09:00,2027-07-05T14:35:00+09:00,onboarding_tasks.csv#TASK_EMP_C0254_05/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0254_05"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-07-05T14:35:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0254_06,C0254,EMP_C0254,MONTH_6,WORK_TASK,M1_SKILL_05,2027-03-23T14:35:00+09:00,2027-09-19T14:35:00+09:00,2027-09-26T14:35:00+09:00,onboarding_tasks.csv#TASK_EMP_C0254_06/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0254_06"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-26T14:35:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""WORK_TASK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0254_07,C0254,EMP_C0254,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_06,2027-03-23T14:35:00+09:00,2027-04-22T14:35:00+09:00,2027-05-06T14:35:00+09:00,onboarding_tasks.csv#TASK_EMP_C0254_07/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0254_07"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-05-06T14:35:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_06"",""task"":""ENVIRONMENT_CHECK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0254_08,C0254,EMP_C0254,MONTH_3,PIPELINE_REVIEW,M1_SKILL_06,2027-03-23T14:35:00+09:00,2027-06-21T14:35:00+09:00,2027-07-05T14:35:00+09:00,onboarding_tasks.csv#TASK_EMP_C0254_08/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0254_08"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-07-05T14:35:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_06"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0254_09,C0254,EMP_C0254,MONTH_6,WORK_TASK,M1_SKILL_06,2027-03-23T14:35:00+09:00,2027-09-19T14:35:00+09:00,2027-09-26T14:35:00+09:00,onboarding_tasks.csv#TASK_EMP_C0254_09/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0254_09"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-26T14:35:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_06"",""task"":""WORK_TASK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0254_10,C0254,EMP_C0254,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_03,2027-03-23T14:35:00+09:00,2027-10-26T14:35:00+09:00,2027-10-29T14:35:00+09:00,onboarding_tasks.csv#TASK_EMP_C0254_10/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0254_10"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-29T14:35:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_03"",""task"":""FOLLOW_UP_WORK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0254_11,C0254,EMP_C0254,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_06,2027-03-23T14:35:00+09:00,2027-10-26T14:35:00+09:00,2027-10-26T14:35:00+09:00,onboarding_tasks.csv#TASK_EMP_C0254_11/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0254_11"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-26T14:35:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_06"",""task"":""FOLLOW_UP_WORK"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0238_01,C0238,EMP_C0238,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_03,2027-03-25T14:30:00+09:00,2027-04-24T14:30:00+09:00,2027-04-27T14:30:00+09:00,onboarding_tasks.csv#TASK_EMP_C0238_01/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0238_01"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-27T14:30:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""ENVIRONMENT_CHECK"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0238_02,C0238,EMP_C0238,MONTH_3,PIPELINE_REVIEW,M1_SKILL_03,2027-03-25T14:30:00+09:00,2027-06-23T14:30:00+09:00,2027-06-26T14:30:00+09:00,onboarding_tasks.csv#TASK_EMP_C0238_02/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0238_02"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-26T14:30:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_03"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0238_03,C0238,EMP_C0238,MONTH_6,WORK_TASK,M1_SKILL_03,2027-03-25T14:30:00+09:00,2027-09-21T14:30:00+09:00,2027-09-28T14:30:00+09:00,onboarding_tasks.csv#TASK_EMP_C0238_03/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0238_03"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-28T14:30:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""WORK_TASK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0238_04,C0238,EMP_C0238,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_05,2027-03-25T14:30:00+09:00,2027-04-24T14:30:00+09:00,2027-04-27T14:30:00+09:00,onboarding_tasks.csv#TASK_EMP_C0238_04/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0238_04"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-27T14:30:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_05"",""task"":""ENVIRONMENT_CHECK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0238_05,C0238,EMP_C0238,MONTH_3,PIPELINE_REVIEW,M1_SKILL_05,2027-03-25T14:30:00+09:00,2027-06-23T14:30:00+09:00,2027-06-30T14:30:00+09:00,onboarding_tasks.csv#TASK_EMP_C0238_05/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0238_05"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-30T14:30:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_05"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0238_06,C0238,EMP_C0238,MONTH_6,WORK_TASK,M1_SKILL_05,2027-03-25T14:30:00+09:00,2027-09-21T14:30:00+09:00,2027-09-21T14:30:00+09:00,onboarding_tasks.csv#TASK_EMP_C0238_06/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0238_06"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-21T14:30:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""WORK_TASK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0238_07,C0238,EMP_C0238,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_06,2027-03-25T14:30:00+09:00,2027-04-24T14:30:00+09:00,2027-05-08T14:30:00+09:00,onboarding_tasks.csv#TASK_EMP_C0238_07/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0238_07"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-05-08T14:30:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_06"",""task"":""ENVIRONMENT_CHECK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0238_08,C0238,EMP_C0238,MONTH_3,PIPELINE_REVIEW,M1_SKILL_06,2027-03-25T14:30:00+09:00,2027-06-23T14:30:00+09:00,2027-06-23T14:30:00+09:00,onboarding_tasks.csv#TASK_EMP_C0238_08/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0238_08"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-23T14:30:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_06"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0238_09,C0238,EMP_C0238,MONTH_6,WORK_TASK,M1_SKILL_06,2027-03-25T14:30:00+09:00,2027-09-21T14:30:00+09:00,2027-09-24T14:30:00+09:00,onboarding_tasks.csv#TASK_EMP_C0238_09/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0238_09"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-24T14:30:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_06"",""task"":""WORK_TASK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0238_10,C0238,EMP_C0238,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_03,2027-03-25T14:30:00+09:00,2027-10-28T14:30:00+09:00,2027-10-28T14:30:00+09:00,onboarding_tasks.csv#TASK_EMP_C0238_10/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0238_10"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-28T14:30:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_03"",""task"":""FOLLOW_UP_WORK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0238_11,C0238,EMP_C0238,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_05,2027-03-25T14:30:00+09:00,2027-10-28T14:30:00+09:00,,,,IN_PROGRESS,false,
TASK_EMP_C0238_12,C0238,EMP_C0238,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_06,2027-03-25T14:30:00+09:00,2027-10-28T14:30:00+09:00,2027-10-28T14:30:00+09:00,onboarding_tasks.csv#TASK_EMP_C0238_12/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0238_12"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-28T14:30:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_06"",""task"":""FOLLOW_UP_WORK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0253_01,C0253,EMP_C0253,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_03,2027-04-02T16:00:00+09:00,2027-05-02T16:00:00+09:00,2027-05-16T16:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0253_01/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0253_01"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-05-16T16:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""ENVIRONMENT_CHECK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0253_02,C0253,EMP_C0253,MONTH_3,PIPELINE_REVIEW,M1_SKILL_03,2027-04-02T16:00:00+09:00,2027-07-01T16:00:00+09:00,2027-07-15T16:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0253_02/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0253_02"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-07-15T16:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""PIPELINE_REVIEW"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0253_03,C0253,EMP_C0253,MONTH_6,WORK_TASK,M1_SKILL_03,2027-04-02T16:00:00+09:00,2027-09-29T16:00:00+09:00,2027-10-13T16:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0253_03/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0253_03"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-13T16:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_03"",""task"":""WORK_TASK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0253_04,C0253,EMP_C0253,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_05,2027-04-02T16:00:00+09:00,2027-05-02T16:00:00+09:00,2027-05-02T16:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0253_04/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0253_04"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-05-02T16:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""ENVIRONMENT_CHECK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
