eligibility_id,application_id,candidate_id,degree_level,graduation_status,expected_graduation_date,language_test_type,language_test_valid_until,travel_visa_eligibility,military_requirement_applicable,military_requirement_status,eligibility_reference_date,expected_join_date,requirement_states,overall_state,public_source_ref,source_provenance,date_provenance,decision_provenance
EL_APP0251,APP0251,C0251,OTHER,EXPECTED,2027-02-28,TOEIC_SPEAKING,2027-04-25,ELIGIBLE,YES,COMPLETED,2026-10-27,2027-03-01,"{""degree"":""FAIL"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""PASS""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0253,APP0253,C0253,BACHELOR,GRADUATED,,OPIC,2027-04-27,ELIGIBLE,YES,UNKNOWN,2026-10-29,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""UNKNOWN"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0254,APP0254,C0254,BACHELOR,EXPECTED,2027-02-28,OPIC,2027-05-03,ELIGIBLE,YES,UNKNOWN,2026-11-04,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""UNKNOWN"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0255,APP0255,C0255,MASTER,EXPECTED,2027-02-28,TOEIC_SPEAKING,2027-04-28,ELIGIBLE,YES,COMPLETED,2026-10-30,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0256,APP0256,C0256,OTHER,GRADUATED,,TOEIC_SPEAKING,2027-05-03,ELIGIBLE,YES,COMPLETED,2026-11-04,2027-03-01,"{""degree"":""FAIL"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""PASS""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0257,APP0257,C0257,BACHELOR,EXPECTED,2027-02-28,TOEIC_SPEAKING,2027-04-27,ELIGIBLE,NO,NOT_APPLICABLE,2026-10-29,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0258,APP0258,C0258,MASTER,GRADUATED,,OPIC,2027-04-28,ELIGIBLE,YES,UNKNOWN,2026-10-30,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""UNKNOWN"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0262,APP0262,C0262,MASTER,EXPECTED,2027-02-28,TOEIC_SPEAKING,2027-05-03,ELIGIBLE,YES,COMPLETED,2026-11-04,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0263,APP0263,C0263,BACHELOR,EXPECTED,2027-02-28,TOEIC_SPEAKING,2027-04-26,INELIGIBLE,NO,NOT_APPLICABLE,2026-10-28,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""FAIL""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0264,APP0264,C0264,BACHELOR,EXPECTED,2027-02-28,TOEIC_SPEAKING,2027-04-28,ELIGIBLE,NO,NOT_APPLICABLE,2026-10-30,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0265,APP0265,C0265,MASTER,EXPECTED,2027-02-28,TOEIC_SPEAKING,2027-04-29,ELIGIBLE,YES,COMPLETED,2026-10-31,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0267,APP0267,C0267,BACHELOR,EXPECTED,2027-02-28,TOEIC_SPEAKING,2027-04-27,ELIGIBLE,NO,NOT_APPLICABLE,2026-10-29,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0268,APP0268,C0268,MASTER,EXPECTED,2027-02-28,OPIC,2027-04-28,ELIGIBLE,YES,UNKNOWN,2026-10-30,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""UNKNOWN"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0269,APP0269,C0269,MASTER,EXPECTED,2027-02-28,OPIC,2027-04-29,UNKNOWN,NO,NOT_APPLICABLE,2026-10-31,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""UNKNOWN""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0270,APP0270,C0270,BACHELOR,GRADUATED,,TOEIC_SPEAKING,2027-05-01,ELIGIBLE,NO,NOT_APPLICABLE,2026-11-02,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0272,APP0272,C0272,MASTER,GRADUATED,,OPIC,2026-11-01,ELIGIBLE,NO,NOT_APPLICABLE,2026-11-02,2027-03-01,"{""degree"":""PASS"",""language"":""FAIL"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0273,APP0273,C0273,BACHELOR,EXPECTED,2027-02-28,OPIC,2027-04-29,ELIGIBLE,YES,UNKNOWN,2026-10-31,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""UNKNOWN"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0274,APP0274,C0274,BACHELOR,EXPECTED,2027-02-28,TOEIC_SPEAKING,2027-04-29,UNKNOWN,YES,COMPLETED,2026-10-31,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""UNKNOWN""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0275,APP0275,C0275,BACHELOR,EXPECTED,2027-02-28,OPIC,2027-04-29,INELIGIBLE,YES,COMPLETED,2026-10-31,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""FAIL""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0276,APP0276,C0276,BACHELOR,GRADUATED,,TOEIC_SPEAKING,2027-04-28,UNKNOWN,YES,COMPLETED,2026-10-30,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""UNKNOWN""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0278,APP0278,C0278,OTHER,EXPECTED,2027-02-28,OPIC,2027-04-27,ELIGIBLE,NO,NOT_APPLICABLE,2026-10-29,2027-03-01,"{""degree"":""FAIL"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0279,APP0279,C0279,BACHELOR,EXPECTED,2027-02-28,OPIC,2027-05-04,UNKNOWN,YES,COMPLETED,2026-11-05,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""UNKNOWN""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0285,APP0285,C0285,MASTER,GRADUATED,,OPIC,2027-04-30,ELIGIBLE,YES,UNKNOWN,2026-11-01,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""UNKNOWN"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0286,APP0286,C0286,UNKNOWN,GRADUATED,,TOEIC_SPEAKING,2027-04-29,ELIGIBLE,YES,COMPLETED,2026-10-31,2027-03-01,"{""degree"":""UNKNOWN"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0288,APP0288,C0288,MASTER,EXPECTED,2027-02-28,OPIC,2027-04-29,ELIGIBLE,YES,NOT_COMPLETED,2026-10-31,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""FAIL"",""travel_visa"":""PASS""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0289,APP0289,C0289,BACHELOR,GRADUATED,,TOEIC_SPEAKING,2027-05-05,UNKNOWN,NO,NOT_APPLICABLE,2026-11-06,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""UNKNOWN""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0292,APP0292,C0292,BACHELOR,EXPECTED,2027-02-28,TOEIC_SPEAKING,2027-04-29,ELIGIBLE,NO,NOT_APPLICABLE,2026-10-31,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0294,APP0294,C0294,MASTER,GRADUATED,,TOEIC_SPEAKING,2026-10-30,ELIGIBLE,NO,NOT_APPLICABLE,2026-10-31,2027-03-01,"{""degree"":""PASS"",""language"":""FAIL"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0295,APP0295,C0295,OTHER,GRADUATED,,OPIC,2027-04-30,ELIGIBLE,NO,NOT_APPLICABLE,2026-11-01,2027-03-01,"{""degree"":""FAIL"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0296,APP0296,C0296,BACHELOR,GRADUATED,,TOEIC_SPEAKING,2027-04-30,UNKNOWN,YES,COMPLETED,2026-11-01,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""UNKNOWN""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0297,APP0297,C0297,UNKNOWN,GRADUATED,,OPIC,2027-04-28,ELIGIBLE,NO,NOT_APPLICABLE,2026-10-30,2027-03-01,"{""degree"":""UNKNOWN"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0299,APP0299,C0299,UNKNOWN,GRADUATED,,OPIC,2027-04-29,ELIGIBLE,YES,COMPLETED,2026-10-31,2027-03-01,"{""degree"":""UNKNOWN"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0300,APP0300,C0300,MASTER,EXPECTED,2027-02-28,TOEIC_SPEAKING,2027-05-03,UNKNOWN,YES,COMPLETED,2026-11-04,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""UNKNOWN""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0301,APP0301,C0301,MASTER,EXPECTED,2027-02-28,TOEIC_SPEAKING,2027-04-29,UNKNOWN,NO,NOT_APPLICABLE,2026-10-31,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""UNKNOWN""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0302,APP0302,C0302,MASTER,EXPECTED,2027-02-28,TOEIC_SPEAKING,2026-11-01,ELIGIBLE,YES,COMPLETED,2026-11-02,2027-03-01,"{""degree"":""PASS"",""language"":""FAIL"",""military"":""PASS"",""travel_visa"":""PASS""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0305,APP0305,C0305,BACHELOR,GRADUATED,,TOEIC_SPEAKING,2026-10-30,ELIGIBLE,YES,COMPLETED,2026-10-31,2027-03-01,"{""degree"":""PASS"",""language"":""FAIL"",""military"":""PASS"",""travel_visa"":""PASS""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0307,APP0307,C0307,MASTER,EXPECTED,2027-02-28,TOEIC_SPEAKING,2027-05-01,ELIGIBLE,YES,NOT_COMPLETED,2026-11-02,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""FAIL"",""travel_visa"":""PASS""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0309,APP0309,C0309,MASTER,GRADUATED,,OPIC,2027-05-06,UNKNOWN,YES,COMPLETED,2026-11-07,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""UNKNOWN""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0310,APP0310,C0310,BACHELOR,GRADUATED,,OPIC,2027-05-03,ELIGIBLE,NO,NOT_APPLICABLE,2026-11-04,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0313,APP0313,C0313,MASTER,EXPECTED,2027-02-28,TOEIC_SPEAKING,2026-11-07,ELIGIBLE,NO,NOT_APPLICABLE,2026-11-08,2027-03-01,"{""degree"":""PASS"",""language"":""FAIL"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0314,APP0314,C0314,BACHELOR,GRADUATED,,OPIC,2027-04-30,ELIGIBLE,NO,NOT_APPLICABLE,2026-11-01,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0318,APP0318,C0318,MASTER,GRADUATED,,OPIC,2027-05-04,ELIGIBLE,YES,COMPLETED,2026-11-05,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0319,APP0319,C0319,MASTER,GRADUATED,,OPIC,2027-05-04,ELIGIBLE,YES,UNKNOWN,2026-11-05,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""UNKNOWN"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0320,APP0320,C0320,UNKNOWN,GRADUATED,,OPIC,2027-04-30,ELIGIBLE,NO,NOT_APPLICABLE,2026-11-01,2027-03-01,"{""degree"":""UNKNOWN"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0322,APP0322,C0322,MASTER,EXPECTED,2027-02-28,TOEIC_SPEAKING,2027-05-04,INELIGIBLE,NO,NOT_APPLICABLE,2026-11-05,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""FAIL""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0324,APP0324,C0324,BACHELOR,GRADUATED,,OPIC,2027-04-30,ELIGIBLE,YES,UNKNOWN,2026-11-01,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""UNKNOWN"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0325,APP0325,C0325,MASTER,GRADUATED,,TOEIC_SPEAKING,2027-04-30,ELIGIBLE,NO,NOT_APPLICABLE,2026-11-01,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0326,APP0326,C0326,UNKNOWN,EXPECTED,2027-02-28,OPIC,2027-05-07,ELIGIBLE,NO,NOT_APPLICABLE,2026-11-08,2027-03-01,"{""degree"":""UNKNOWN"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0327,APP0327,C0327,MASTER,EXPECTED,2027-02-28,OPIC,2027-05-04,ELIGIBLE,YES,NOT_COMPLETED,2026-11-05,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""FAIL"",""travel_visa"":""PASS""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0330,APP0330,C0330,BACHELOR,EXPECTED,2027-02-28,TOEIC_SPEAKING,2027-05-02,INELIGIBLE,YES,COMPLETED,2026-11-03,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""FAIL""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0331,APP0331,C0331,MASTER,GRADUATED,,OPIC,2027-05-05,ELIGIBLE,NO,NOT_APPLICABLE,2026-11-06,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0332,APP0332,C0332,MASTER,EXPECTED,2027-02-28,OPIC,2027-05-01,INELIGIBLE,NO,NOT_APPLICABLE,2026-11-02,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""FAIL""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0334,APP0334,C0334,BACHELOR,GRADUATED,,TOEIC_SPEAKING,2027-05-08,UNKNOWN,NO,NOT_APPLICABLE,2026-11-09,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""UNKNOWN""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0335,APP0335,C0335,OTHER,GRADUATED,,OPIC,2027-05-02,ELIGIBLE,NO,NOT_APPLICABLE,2026-11-03,2027-03-01,"{""degree"":""FAIL"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0336,APP0336,C0336,UNKNOWN,EXPECTED,2027-02-28,TOEIC_SPEAKING,2027-05-08,ELIGIBLE,NO,NOT_APPLICABLE,2026-11-09,2027-03-01,"{""degree"":""UNKNOWN"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0337,APP0337,C0337,BACHELOR,GRADUATED,,OPIC,2027-05-01,UNKNOWN,YES,COMPLETED,2026-11-02,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""UNKNOWN""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0338,APP0338,C0338,MASTER,GRADUATED,,TOEIC_SPEAKING,2027-05-01,UNKNOWN,YES,COMPLETED,2026-11-02,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""UNKNOWN""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0342,APP0342,C0342,BACHELOR,GRADUATED,,OPIC,2027-05-01,ELIGIBLE,NO,NOT_APPLICABLE,2026-11-02,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
