observation_id,evidence_id,application_id,candidate_id,evaluator_id,evaluator_role,skill_id,rubric_id,observation_text,proposed_level,explicit_limitation,created_at,decision_provenance
OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0059_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,EV_APP0059_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,APP0059,C0059,SECOND_INTERVIEW_PANEL_01_ML_ENGINEER,ML_ENGINEER,M1_SKILL_04,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2027-01-16T10:45:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0059_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,EV_APP0059_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,APP0059,C0059,SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER,HIRING_MANAGER,M1_SKILL_04,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2027-01-16T10:45:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0059_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,EV_APP0059_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,APP0059,C0059,SECOND_INTERVIEW_PANEL_01_ML_ENGINEER,ML_ENGINEER,M1_SKILL_05,M1_EVIDENCE_RUBRIC_V02,행동은 확인했지만 원문에 검증 미실행이 명시됐다.,LIMITED,true,2027-01-16T10:45:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0059_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,EV_APP0059_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,APP0059,C0059,SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER,HIRING_MANAGER,M1_SKILL_05,M1_EVIDENCE_RUBRIC_V02,행동은 확인했지만 원문에 검증 미실행이 명시됐다.,LIMITED,true,2027-01-16T10:45:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0070_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,EV_APP0070_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,APP0070,C0070,SECOND_INTERVIEW_PANEL_01_ML_ENGINEER,ML_ENGINEER,M1_SKILL_04,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2027-01-12T11:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0070_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,EV_APP0070_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,APP0070,C0070,SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER,HIRING_MANAGER,M1_SKILL_04,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2027-01-12T11:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0070_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,EV_APP0070_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,APP0070,C0070,SECOND_INTERVIEW_PANEL_01_ML_ENGINEER,ML_ENGINEER,M1_SKILL_05,M1_EVIDENCE_RUBRIC_V02,행동은 확인했지만 원문에 검증 미실행이 명시됐다.,LIMITED,true,2027-01-12T11:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0070_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,EV_APP0070_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,APP0070,C0070,SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER,HIRING_MANAGER,M1_SKILL_05,M1_EVIDENCE_RUBRIC_V02,행동은 확인했지만 원문에 검증 미실행이 명시됐다.,LIMITED,true,2027-01-12T11:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0077_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,EV_APP0077_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,APP0077,C0077,SECOND_INTERVIEW_PANEL_01_ML_ENGINEER,ML_ENGINEER,M1_SKILL_04,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2027-01-10T11:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0077_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,EV_APP0077_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,APP0077,C0077,SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER,HIRING_MANAGER,M1_SKILL_04,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2027-01-10T11:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0077_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,EV_APP0077_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,APP0077,C0077,SECOND_INTERVIEW_PANEL_01_ML_ENGINEER,ML_ENGINEER,M1_SKILL_05,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2027-01-10T11:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0077_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,EV_APP0077_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,APP0077,C0077,SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER,HIRING_MANAGER,M1_SKILL_05,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2027-01-10T11:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0050_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,EV_APP0050_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,APP0050,C0050,SECOND_INTERVIEW_PANEL_01_ML_ENGINEER,ML_ENGINEER,M1_SKILL_04,M1_EVIDENCE_RUBRIC_V02,행동·검증·수정과 재확인의 구체적 근거가 있다.,STRONG,false,2027-01-18T10:45:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0050_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,EV_APP0050_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,APP0050,C0050,SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER,HIRING_MANAGER,M1_SKILL_04,M1_EVIDENCE_RUBRIC_V02,행동·검증·수정과 재확인의 구체적 근거가 있다.,STRONG,false,2027-01-18T10:45:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0050_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,EV_APP0050_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,APP0050,C0050,SECOND_INTERVIEW_PANEL_01_ML_ENGINEER,ML_ENGINEER,M1_SKILL_05,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2027-01-18T10:45:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0050_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,EV_APP0050_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,APP0050,C0050,SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER,HIRING_MANAGER,M1_SKILL_05,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2027-01-18T10:45:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0096_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,EV_APP0096_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,APP0096,C0096,SECOND_INTERVIEW_PANEL_01_ML_ENGINEER,ML_ENGINEER,M1_SKILL_04,M1_EVIDENCE_RUBRIC_V02,행동·검증·수정과 재확인의 구체적 근거가 있다.,STRONG,false,2027-01-15T10:45:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0096_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,EV_APP0096_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,APP0096,C0096,SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER,HIRING_MANAGER,M1_SKILL_04,M1_EVIDENCE_RUBRIC_V02,행동·검증·수정과 재확인의 구체적 근거가 있다.,STRONG,false,2027-01-15T10:45:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0096_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,EV_APP0096_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,APP0096,C0096,SECOND_INTERVIEW_PANEL_01_ML_ENGINEER,ML_ENGINEER,M1_SKILL_05,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2027-01-15T10:45:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0096_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,EV_APP0096_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,APP0096,C0096,SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER,HIRING_MANAGER,M1_SKILL_05,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2027-01-15T10:45:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0082_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,EV_APP0082_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,APP0082,C0082,SECOND_INTERVIEW_PANEL_01_ML_ENGINEER,ML_ENGINEER,M1_SKILL_04,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2027-01-16T11:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0082_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,EV_APP0082_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,APP0082,C0082,SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER,HIRING_MANAGER,M1_SKILL_04,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2027-01-16T11:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0082_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,EV_APP0082_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,APP0082,C0082,SECOND_INTERVIEW_PANEL_01_ML_ENGINEER,ML_ENGINEER,M1_SKILL_05,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2027-01-16T11:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0082_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,EV_APP0082_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,APP0082,C0082,SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER,HIRING_MANAGER,M1_SKILL_05,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2027-01-16T11:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0102_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,EV_APP0102_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,APP0102,C0102,SECOND_INTERVIEW_PANEL_01_ML_ENGINEER,ML_ENGINEER,M1_SKILL_04,M1_EVIDENCE_RUBRIC_V02,원문에 해당 행동을 확인할 내용이 없다. 능력 부재를 뜻하지 않는다.,NOT_OBSERVED,false,2027-01-14T10:45:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0102_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,EV_APP0102_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,APP0102,C0102,SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER,HIRING_MANAGER,M1_SKILL_04,M1_EVIDENCE_RUBRIC_V02,원문에 해당 행동을 확인할 내용이 없다. 능력 부재를 뜻하지 않는다.,NOT_OBSERVED,false,2027-01-14T10:45:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0102_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,EV_APP0102_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,APP0102,C0102,SECOND_INTERVIEW_PANEL_01_ML_ENGINEER,ML_ENGINEER,M1_SKILL_05,M1_EVIDENCE_RUBRIC_V02,행동·검증·수정과 재확인의 구체적 근거가 있다.,STRONG,false,2027-01-14T10:45:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0102_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,EV_APP0102_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,APP0102,C0102,SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER,HIRING_MANAGER,M1_SKILL_05,M1_EVIDENCE_RUBRIC_V02,행동·검증·수정과 재확인의 구체적 근거가 있다.,STRONG,false,2027-01-14T10:45:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0113_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,EV_APP0113_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,APP0113,C0113,SECOND_INTERVIEW_PANEL_01_ML_ENGINEER,ML_ENGINEER,M1_SKILL_04,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2027-01-22T10:30:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0113_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,EV_APP0113_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,APP0113,C0113,SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER,HIRING_MANAGER,M1_SKILL_04,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2027-01-22T10:30:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0113_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,EV_APP0113_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,APP0113,C0113,SECOND_INTERVIEW_PANEL_01_ML_ENGINEER,ML_ENGINEER,M1_SKILL_05,M1_EVIDENCE_RUBRIC_V02,행동은 확인했지만 원문에 검증 미실행이 명시됐다.,LIMITED,true,2027-01-22T10:30:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0113_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,EV_APP0113_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,APP0113,C0113,SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER,HIRING_MANAGER,M1_SKILL_05,M1_EVIDENCE_RUBRIC_V02,행동은 확인했지만 원문에 검증 미실행이 명시됐다.,LIMITED,true,2027-01-22T10:30:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0119_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,EV_APP0119_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,APP0119,C0119,SECOND_INTERVIEW_PANEL_01_ML_ENGINEER,ML_ENGINEER,M1_SKILL_04,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2027-01-27T10:30:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0119_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,EV_APP0119_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,APP0119,C0119,SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER,HIRING_MANAGER,M1_SKILL_04,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2027-01-27T10:30:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0119_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,EV_APP0119_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,APP0119,C0119,SECOND_INTERVIEW_PANEL_01_ML_ENGINEER,ML_ENGINEER,M1_SKILL_05,M1_EVIDENCE_RUBRIC_V02,행동은 확인했지만 원문에 검증 미실행이 명시됐다.,LIMITED,true,2027-01-27T10:30:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0119_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,EV_APP0119_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,APP0119,C0119,SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER,HIRING_MANAGER,M1_SKILL_05,M1_EVIDENCE_RUBRIC_V02,행동은 확인했지만 원문에 검증 미실행이 명시됐다.,LIMITED,true,2027-01-27T10:30:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0115_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,EV_APP0115_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,APP0115,C0115,SECOND_INTERVIEW_PANEL_01_ML_ENGINEER,ML_ENGINEER,M1_SKILL_04,M1_EVIDENCE_RUBRIC_V02,행동은 확인했지만 원문에 검증 미실행이 명시됐다.,LIMITED,true,2027-01-21T10:45:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0115_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,EV_APP0115_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,APP0115,C0115,SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER,HIRING_MANAGER,M1_SKILL_04,M1_EVIDENCE_RUBRIC_V02,행동은 확인했지만 원문에 검증 미실행이 명시됐다.,LIMITED,true,2027-01-21T10:45:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0115_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,EV_APP0115_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,APP0115,C0115,SECOND_INTERVIEW_PANEL_01_ML_ENGINEER,ML_ENGINEER,M1_SKILL_05,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2027-01-21T10:45:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0115_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,EV_APP0115_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,APP0115,C0115,SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER,HIRING_MANAGER,M1_SKILL_05,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2027-01-21T10:45:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0136_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,EV_APP0136_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,APP0136,C0136,SECOND_INTERVIEW_PANEL_01_ML_ENGINEER,ML_ENGINEER,M1_SKILL_04,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2027-01-30T10:45:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0136_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,EV_APP0136_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,APP0136,C0136,SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER,HIRING_MANAGER,M1_SKILL_04,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2027-01-30T10:45:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0136_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,EV_APP0136_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,APP0136,C0136,SECOND_INTERVIEW_PANEL_01_ML_ENGINEER,ML_ENGINEER,M1_SKILL_05,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2027-01-30T10:45:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0136_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,EV_APP0136_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,APP0136,C0136,SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER,HIRING_MANAGER,M1_SKILL_05,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2027-01-30T10:45:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0131_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,EV_APP0131_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,APP0131,C0131,SECOND_INTERVIEW_PANEL_01_ML_ENGINEER,ML_ENGINEER,M1_SKILL_04,M1_EVIDENCE_RUBRIC_V02,행동·검증·수정과 재확인의 구체적 근거가 있다.,STRONG,false,2027-01-28T10:30:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0131_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,EV_APP0131_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04,APP0131,C0131,SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER,HIRING_MANAGER,M1_SKILL_04,M1_EVIDENCE_RUBRIC_V02,행동·검증·수정과 재확인의 구체적 근거가 있다.,STRONG,false,2027-01-28T10:30:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0131_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,EV_APP0131_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05,APP0131,C0131,SECOND_INTERVIEW_PANEL_01_ML_ENGINEER,ML_ENGINEER,M1_SKILL_05,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2027-01-28T10:30:00+09:00,SYNTHETIC_HUMAN_SCENARIO
