final_decision_id,review_round,hold_reason_code,resolution_plan,follow_up_activity_id,application_id,candidate_id,must_evidence_status,remaining_uncertainty,learnable_gap_summary,decision,rationale,decided_by,decided_at,decision_provenance
FD_APP0297_RE_REVIEW,RE_REVIEW,,,APP0297_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0297,C0297,REPEATED_LIMITATION,"[""M1_SKILL_05""]",[],DO_NOT_PROCEED,"{""accepted_uncertainty_plan"":[],""adverse_must"":[""M1_SKILL_05""],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0297_M1_SKILL_03_002459"",""DC_APP0297_M1_SKILL_01_002457"",""DC_APP0297_M1_SKILL_02_002458"",""DC_APP0297_M1_SKILL_04_002460"",""DC_APP0297_M1_SKILL_05_002461"",""DC_APP0297_M1_SKILL_06_002462"",""DC_APP0297_M1_SKILL_07_002463"",""DC_APP0297_M1_SKILL_08_002464""],""disagreement_must"":[],""human_rationale"":""추가 검증 후에도 남은 명시적 필수 검증 제한/해석 충돌을 검토하여 이번 역할 진행을 보류하지 않고 종료한다."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[""M1_SKILL_05""],""review_round"":""RE_REVIEW"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_05""]}",FINAL_PANEL_01,2027-03-11T12:45:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0300_INITIAL,INITIAL,,,,APP0300,C0300,COVERED,[],"[""M1_SKILL_06""]",PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0300_M1_SKILL_03_002467"",""DC_APP0300_M1_SKILL_01_002465"",""DC_APP0300_M1_SKILL_02_002466"",""DC_APP0300_M1_SKILL_04_002468"",""DC_APP0300_M1_SKILL_05_002469"",""DC_APP0300_M1_SKILL_06_002470"",""DC_APP0300_M1_SKILL_07_002471"",""DC_APP0300_M1_SKILL_08_002472""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-03-08T11:10:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0279_INITIAL,INITIAL,UNRESOLVED_EVIDENCE,"[{""anchor_evidence_id"":""EV_APP0279_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04"",""context"":""학습·협업 행동의 상황·행동·피드백 확인"",""existing_evidence_ids"":[""EV_APP0279_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04"",""EV_APP0279_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""EV_APP0279_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04""],""existing_observation_ids"":[""OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_APP0279_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04"",""OB_FIRST_PANEL_06_HIRING_MANAGER_EV_APP0279_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_06_ML_ENGINEER_EV_APP0279_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_06_TECHNICAL_REVIEWER_EV_APP0279_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0279_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04"",""OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0279_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04""],""method"":""BEHAVIORAL_INTERACTION"",""question"":""앞선 검증 미실행의 범위를 재확인하고 요청한 검증을 수행했는가? 대상: EV_APP0279_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04 / 원문에 해당 행동을 확인할 내용이 없다. 능력 부재를 뜻하지 않는다. / 학습·협업 행동의 상황·행동·피드백 확인"",""reason"":""UNRESOLVED_EVIDENCE"",""skill_id"":""M1_SKILL_04""}]",APP0279_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0279,C0279,UNRESOLVED,"[""M1_SKILL_04""]","[""M1_SKILL_06""]",HOLD,"{""adverse_must"":[""M1_SKILL_04""],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0279_M1_SKILL_03_002475"",""DC_APP0279_M1_SKILL_01_002473"",""DC_APP0279_M1_SKILL_02_002474"",""DC_APP0279_M1_SKILL_04_002476"",""DC_APP0279_M1_SKILL_05_002477"",""DC_APP0279_M1_SKILL_06_002478"",""DC_APP0279_M1_SKILL_07_002479"",""DC_APP0279_M1_SKILL_08_002480""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_04""]}",FINAL_PANEL_01,2027-03-06T12:20:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0279_RE_REVIEW,RE_REVIEW,,,APP0279_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0279,C0279,REPEATED_LIMITATION,"[""M1_SKILL_04""]","[""M1_SKILL_06""]",DO_NOT_PROCEED,"{""accepted_uncertainty_plan"":[],""adverse_must"":[""M1_SKILL_04""],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0279_M1_SKILL_03_002483"",""DC_APP0279_M1_SKILL_01_002481"",""DC_APP0279_M1_SKILL_02_002482"",""DC_APP0279_M1_SKILL_04_002484"",""DC_APP0279_M1_SKILL_05_002485"",""DC_APP0279_M1_SKILL_06_002486"",""DC_APP0279_M1_SKILL_07_002487"",""DC_APP0279_M1_SKILL_08_002488""],""disagreement_must"":[],""human_rationale"":""추가 검증 후에도 남은 명시적 필수 검증 제한/해석 충돌을 검토하여 이번 역할 진행을 보류하지 않고 종료한다."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[""M1_SKILL_04""],""review_round"":""RE_REVIEW"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_04""]}",FINAL_PANEL_01,2027-03-14T13:35:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0299_INITIAL,INITIAL,,,,APP0299,C0299,COVERED,[],[],PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0299_M1_SKILL_03_002491"",""DC_APP0299_M1_SKILL_01_002489"",""DC_APP0299_M1_SKILL_02_002490"",""DC_APP0299_M1_SKILL_04_002492"",""DC_APP0299_M1_SKILL_05_002493"",""DC_APP0299_M1_SKILL_06_002494"",""DC_APP0299_M1_SKILL_07_002495"",""DC_APP0299_M1_SKILL_08_002496""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-03-13T10:55:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0265_INITIAL,INITIAL,UNRESOLVED_EVIDENCE,"[{""anchor_evidence_id"":""EV_APP0265_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04"",""context"":""학습·협업 행동의 상황·행동·피드백 확인"",""existing_evidence_ids"":[""EV_APP0265_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04"",""EV_APP0265_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""EV_APP0265_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04""],""existing_observation_ids"":[""OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_APP0265_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04"",""OB_FIRST_PANEL_06_HIRING_MANAGER_EV_APP0265_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_06_ML_ENGINEER_EV_APP0265_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_06_TECHNICAL_REVIEWER_EV_APP0265_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0265_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04"",""OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0265_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04""],""method"":""BEHAVIORAL_INTERACTION"",""question"":""앞선 검증 미실행의 범위를 재확인하고 요청한 검증을 수행했는가? 대상: EV_APP0265_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04 / 행동은 확인했지만 원문에 검증 미실행이 명시됐다. / 학습·협업 행동의 상황·행동·피드백 확인"",""reason"":""UNRESOLVED_EVIDENCE"",""skill_id"":""M1_SKILL_04""}]",APP0265_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0265,C0265,UNRESOLVED,"[""M1_SKILL_04""]",[],HOLD,"{""adverse_must"":[""M1_SKILL_04""],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0265_M1_SKILL_03_002499"",""DC_APP0265_M1_SKILL_01_002497"",""DC_APP0265_M1_SKILL_02_002498"",""DC_APP0265_M1_SKILL_04_002500"",""DC_APP0265_M1_SKILL_05_002501"",""DC_APP0265_M1_SKILL_06_002502"",""DC_APP0265_M1_SKILL_07_002503"",""DC_APP0265_M1_SKILL_08_002504""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_04""]}",FINAL_PANEL_01,2027-03-12T12:10:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0265_RE_REVIEW,RE_REVIEW,,,APP0265_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0265,C0265,UNRESOLVED,"[""M1_SKILL_04""]",[],DO_NOT_PROCEED,"{""accepted_uncertainty_plan"":[],""adverse_must"":[""M1_SKILL_04""],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0265_M1_SKILL_03_002507"",""DC_APP0265_M1_SKILL_01_002505"",""DC_APP0265_M1_SKILL_02_002506"",""DC_APP0265_M1_SKILL_04_002508"",""DC_APP0265_M1_SKILL_05_002509"",""DC_APP0265_M1_SKILL_06_002510"",""DC_APP0265_M1_SKILL_07_002511"",""DC_APP0265_M1_SKILL_08_002512""],""disagreement_must"":[],""human_rationale"":""추가 검증 후에도 남은 명시적 필수 검증 제한/해석 충돌을 검토하여 이번 역할 진행을 보류하지 않고 종료한다."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""RE_REVIEW"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_04""]}",FINAL_PANEL_01,2027-03-20T12:40:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0334_INITIAL,INITIAL,,,,APP0334,C0334,COVERED,[],"[""M1_SKILL_06""]",PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0334_M1_SKILL_03_002515"",""DC_APP0334_M1_SKILL_01_002513"",""DC_APP0334_M1_SKILL_02_002514"",""DC_APP0334_M1_SKILL_04_002516"",""DC_APP0334_M1_SKILL_05_002517"",""DC_APP0334_M1_SKILL_06_002518"",""DC_APP0334_M1_SKILL_07_002519"",""DC_APP0334_M1_SKILL_08_002520""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-03-14T10:50:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0305_INITIAL,INITIAL,EVALUATOR_DISAGREEMENT,"[{""anchor_evidence_id"":""EV_APP0305_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05"",""context"":""학습·협업 행동의 상황·행동·피드백 확인"",""existing_evidence_ids"":[""EV_APP0305_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05"",""EV_APP0305_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""EV_APP0305_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05""],""existing_observation_ids"":[""OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_APP0305_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05"",""OB_FIRST_PANEL_08_HIRING_MANAGER_EV_APP0305_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_FIRST_PANEL_08_ML_ENGINEER_EV_APP0305_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_FIRST_PANEL_08_TECHNICAL_REVIEWER_EV_APP0305_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0305_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05"",""OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0305_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05""],""method"":""BEHAVIORAL_INTERACTION"",""question"":""공동 산출물 중 본인이 수행하고 검증한 범위를 기록으로 분리할 수 있는가? 대상: EV_APP0305_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05 / 팀 산출물에서 개인의 검증 범위를 분리할 수 없다. / 학습·협업 행동의 상황·행동·피드백 확인"",""reason"":""EVALUATOR_DISAGREEMENT"",""skill_id"":""M1_SKILL_05""}]",APP0305_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0305,C0305,UNRESOLVED,"[""M1_SKILL_05""]",[],HOLD,"{""adverse_must"":[""M1_SKILL_05""],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0305_M1_SKILL_03_002523"",""DC_APP0305_M1_SKILL_01_002521"",""DC_APP0305_M1_SKILL_02_002522"",""DC_APP0305_M1_SKILL_04_002524"",""DC_APP0305_M1_SKILL_05_002525"",""DC_APP0305_M1_SKILL_06_002526"",""DC_APP0305_M1_SKILL_07_002527"",""DC_APP0305_M1_SKILL_08_002528""],""disagreement_must"":[""M1_SKILL_05""],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[""M1_SKILL_05""],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_05""]}",FINAL_PANEL_01,2027-03-10T11:40:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0305_RE_REVIEW,RE_REVIEW,,,APP0305_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0305,C0305,UNRESOLVED,"[""M1_SKILL_05""]",[],DO_NOT_PROCEED,"{""accepted_uncertainty_plan"":[],""adverse_must"":[""M1_SKILL_05""],""decision_basis"":""INSUFFICIENT_DECISION_BASIS_AFTER_ONE_FOLLOW_UP"",""decision_refs"":[""DC_APP0305_M1_SKILL_03_002531"",""DC_APP0305_M1_SKILL_01_002529"",""DC_APP0305_M1_SKILL_02_002530"",""DC_APP0305_M1_SKILL_04_002532"",""DC_APP0305_M1_SKILL_05_002533"",""DC_APP0305_M1_SKILL_06_002534"",""DC_APP0305_M1_SKILL_07_002535"",""DC_APP0305_M1_SKILL_08_002536""],""disagreement_must"":[""M1_SKILL_05""],""human_rationale"":""한 차례 질문별 후속검증 뒤에도 필수 Skill 자체를 판단할 직접 근거가 미확보/미해결이다. 이번 채용 진행은 종료하되 역량 부족을 확인했다고 추론하지 않는다."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[""M1_SKILL_05""],""repeated_must_limitations"":[],""review_round"":""RE_REVIEW"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_05""]}",FINAL_PANEL_01,2027-03-18T12:35:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0301_INITIAL,INITIAL,,,,APP0301,C0301,COVERED,[],"[""M1_SKILL_06""]",PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0301_M1_SKILL_03_002539"",""DC_APP0301_M1_SKILL_01_002537"",""DC_APP0301_M1_SKILL_02_002538"",""DC_APP0301_M1_SKILL_04_002540"",""DC_APP0301_M1_SKILL_05_002541"",""DC_APP0301_M1_SKILL_06_002542"",""DC_APP0301_M1_SKILL_07_002543"",""DC_APP0301_M1_SKILL_08_002544""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-03-11T10:50:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0272_INITIAL,INITIAL,,,,APP0272,C0272,COVERED,[],[],PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0272_M1_SKILL_03_002547"",""DC_APP0272_M1_SKILL_01_002545"",""DC_APP0272_M1_SKILL_02_002546"",""DC_APP0272_M1_SKILL_04_002548"",""DC_APP0272_M1_SKILL_05_002549"",""DC_APP0272_M1_SKILL_06_002550"",""DC_APP0272_M1_SKILL_07_002551"",""DC_APP0272_M1_SKILL_08_002552""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-03-14T11:00:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0342_INITIAL,INITIAL,,,,APP0342,C0342,COVERED,[],"[""M1_SKILL_06""]",PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0342_M1_SKILL_03_002555"",""DC_APP0342_M1_SKILL_01_002553"",""DC_APP0342_M1_SKILL_02_002554"",""DC_APP0342_M1_SKILL_04_002556"",""DC_APP0342_M1_SKILL_05_002557"",""DC_APP0342_M1_SKILL_06_002558"",""DC_APP0342_M1_SKILL_07_002559"",""DC_APP0342_M1_SKILL_08_002560""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-03-16T10:50:00+09:00,SYNTHETIC_HUMAN_SCENARIO
